"","cntry","regionde","intewde","regionfr","cedition","cseqno","essround","idno","dweight","pspwght","pweight","tvpol","rdpol","nwsppol","polintr","psppsgv","psppsgva","psppipl","psppipla","polcmpl","contplt","wrkprty","badge","clsprty","prtdgcl","mmbprty","lrscale","trstprl","trstplt","trstprt","trstep","stflife","stfeco","stfgov","stfdem","prtyban","euftf","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","imwbcrm","noimbro","qfimcmt","imptrad","ipstrgv","impsafe","jbscr","optftr","fltanx","nhpftr","lfwrs","uemplwk","acetalv","eduyrs","blue_c","uemp5yr","gndr","agea","vote","vote_rrp","prtvade1","prtvbde1","prtvcde1","prtvdde1","prtvede1","prtvde2","prtvade2","prtvbde2","prtvcde2","prtvdde2","prtvede2","prtvtfr","prtvtafr","prtvtbfr","prtvtcfr","prtclde","prtclade","prtclbde","prtclcde","prtcldde","prtclede","prtclafr","prtclbfr","prtclcfr","prtcldfr","prtclefr","prtmbde","prtmbade","prtmbbde","prtmbcde","prtmbafr","prtmbbfr","prtmbcfr"
"36265","FR",NA,NA,NA,1,159087,7,4072,1.031753,1.568378,2.796742,0,NA,NA,4,0,NA,0,NA,NA,0,0,0,0,NA,NA,5,5,0,0,5,6,5,0,5,NA,NA,2,2,5,5,5,3,15,5,5,4,4,NA,5,NA,NA,NA,NA,2,0,1,NA,1,67,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36266","FR",NA,NA,NA,1,159088,7,4073,2.579382,1.675292,2.796742,3,NA,NA,4,3,NA,2,NA,NA,0,0,0,0,NA,NA,6,4,5,5,5,7,5,4,5,NA,5,3,2,6,6,5,3,50,7,5,3,4,NA,5,NA,NA,NA,NA,3,6,0,0,0,46,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36267","FR",NA,NA,NA,1,159089,7,4074,0.5158763,0.8279366,2.796742,0,NA,NA,4,0,NA,0,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,7,0,0,2,NA,NA,4,4,0,1,0,2,50,10,4,5,4,NA,5,NA,NA,NA,NA,2,0,1,NA,0,88,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36268","FR",NA,NA,NA,1,159090,7,4075,1.031753,1.655873,2.796742,4,NA,NA,1,0,NA,1,NA,NA,0,0,0,1,2,NA,6,4,2,1,5,5,2,2,3,NA,5,2,3,6,8,5,6,20,9,4,4,4,NA,5,NA,NA,NA,NA,3,12,1,NA,0,73,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
"36269","FR",NA,NA,NA,1,159091,7,4079,1.948866,1.038633,2.796742,2,NA,NA,2,7,NA,5,NA,NA,0,0,0,0,NA,NA,4,5,2,2,3,5,3,3,6,NA,5,3,3,3,8,4,5,15,10,2,4,2,NA,5,NA,NA,NA,NA,2,16,0,0,1,35,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36270","FR",NA,NA,NA,1,159092,7,4081,0.9744331,0.7796903,2.796742,1,NA,NA,1,6,NA,7,NA,NA,1,1,1,1,1,NA,1,8,6,7,6,9,7,6,6,NA,10,2,3,7,7,5,5,25,9,1,3,3,NA,5,NA,NA,NA,NA,1,7,0,NA,1,73,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"36271","FR",NA,NA,NA,1,159093,7,4086,1.096237,0.8771516,2.796742,4,NA,NA,2,3,NA,0,NA,NA,0,0,0,1,2,NA,5,5,0,0,0,2,0,2,1,NA,3,3,4,6,5,5,3,5,8,2,4,4,NA,5,NA,NA,NA,NA,1,14,0,NA,1,76,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"36272","FR",NA,NA,NA,1,159094,7,4087,1.644356,1.788852,2.796742,2,NA,NA,2,0,NA,0,NA,NA,0,0,0,0,NA,NA,5,0,2,0,0,10,2,0,5,NA,3,2,2,5,8,5,5,20,0,1,3,1,NA,5,NA,NA,NA,NA,1,12,0,1,1,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36273","FR",NA,NA,NA,1,159095,7,4089,1.031753,1.398628,2.796742,2,NA,NA,3,2,NA,1,NA,NA,0,0,0,0,NA,NA,3,0,2,2,6,1,2,2,3,NA,4,4,4,0,5,0,0,25,10,3,4,4,NA,5,NA,NA,NA,NA,1,7,1,NA,0,67,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36274","FR",NA,NA,NA,1,159096,7,4090,1.031753,0.6540667,2.796742,2,NA,NA,3,3,NA,2,NA,NA,0,0,0,1,4,NA,10,1,0,1,2,0,5,2,0,NA,1,2,2,2,2,2,0,20,10,1,2,2,NA,5,NA,NA,NA,NA,1,11,0,NA,1,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"36275","FR",NA,NA,NA,1,159097,7,4092,3.611134,2.791883,2.796742,1,NA,NA,1,9,NA,6,NA,NA,0,0,1,0,NA,NA,5,6,6,6,7,8,5,5,6,NA,5,2,3,0,5,5,5,20,5,2,1,3,NA,5,NA,NA,NA,NA,2,11,1,NA,0,16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36276","FR",NA,NA,NA,1,159098,7,4094,1.031753,1.063942,2.796742,2,NA,NA,3,6,NA,5,NA,NA,0,0,0,1,2,NA,8,6,6,5,6,5,2,3,3,NA,7,3,4,2,4,2,3,20,8,5,5,5,NA,5,NA,NA,NA,NA,1,12,1,NA,0,69,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"36277","FR",NA,NA,NA,1,159099,7,4095,2.505685,1.816786,2.796742,1,NA,NA,3,5,NA,5,NA,NA,0,0,0,0,NA,NA,6,4,4,4,5,5,5,5,4,NA,5,3,3,2,4,4,2,52,9,2,3,5,NA,5,NA,NA,NA,NA,3,13,0,NA,0,31,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36278","FR",NA,NA,NA,1,159100,7,4096,2.505685,1.588448,2.796742,2,NA,NA,3,0,NA,5,NA,NA,0,0,0,0,NA,NA,2,5,0,0,5,10,0,5,5,NA,0,3,3,10,7,5,5,10,10,1,2,2,NA,5,NA,NA,NA,NA,3,13,1,1,1,35,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36279","FR",NA,NA,NA,1,159101,7,4097,1.879264,2.200393,2.796742,2,NA,NA,2,2,NA,2,NA,NA,0,0,0,1,1,NA,5,5,2,2,0,10,0,0,0,NA,2,2,2,3,5,5,5,30,8,4,0,2,NA,5,NA,NA,NA,NA,2,8,0,NA,1,51,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"36280","FR",NA,NA,NA,1,159102,7,4098,2.505685,2.625521,2.796742,2,NA,NA,3,5,NA,4,NA,NA,0,0,1,0,NA,NA,4,7,6,5,6,9,5,3,6,NA,6,1,2,6,7,7,5,20,5,2,3,5,NA,5,NA,NA,NA,NA,1,16,0,NA,1,34,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36281","FR",NA,NA,NA,1,159103,7,4099,2.505685,2.72587,2.796742,0,NA,NA,4,0,NA,0,NA,NA,0,0,0,1,3,NA,5,0,0,0,0,8,1,0,1,NA,0,4,4,0,0,1,0,30,10,4,0,3,NA,5,NA,NA,NA,NA,3,15,1,0,1,31,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"36282","FR",NA,NA,NA,1,159104,7,4100,1.252843,1.698334,2.796742,4,NA,NA,3,4,NA,3,NA,NA,0,0,0,1,1,NA,9,4,5,4,9,8,4,4,3,NA,3,3,2,6,4,5,4,20,9,4,4,4,NA,5,NA,NA,NA,NA,1,8,0,NA,0,76,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"36283","FR",NA,NA,NA,1,159105,7,4101,0.6264213,0.4077664,2.796742,2,NA,NA,1,1,NA,1,NA,NA,1,1,0,1,1,NA,1,2,5,5,0,8,0,0,2,NA,0,1,1,5,5,5,0,5,5,0,0,2,NA,5,NA,NA,NA,NA,1,15,0,0,1,67,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA
"36284","FR",NA,NA,NA,1,159106,7,4102,1.096237,1.207902,2.796742,1,NA,NA,4,2,NA,2,NA,NA,0,0,1,1,4,NA,4,3,1,1,8,7,3,3,2,NA,6,3,4,3,5,6,2,25,7,1,3,3,NA,5,NA,NA,NA,NA,2,22,0,0,1,33,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
"36285","FR",NA,NA,NA,1,159107,7,4104,1.644356,1.264065,2.796742,1,NA,NA,3,4,NA,1,NA,NA,0,0,0,0,NA,NA,3,8,5,5,7,9,5,4,9,NA,5,2,3,5,7,7,3,40,5,1,0,1,NA,5,NA,NA,NA,NA,1,12,1,NA,1,19,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36286","FR",NA,NA,NA,1,159108,7,4105,1.096237,0.7227667,2.796742,2,NA,NA,1,2,NA,5,NA,NA,1,0,0,0,NA,NA,7,2,0,0,0,2,0,1,8,NA,3,2,2,NA,5,NA,5,20,7,4,5,3,NA,5,NA,NA,NA,NA,1,18,0,NA,1,67,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36287","FR",NA,NA,NA,1,159109,7,4108,1.096237,1.50515,2.796742,2,NA,NA,4,5,NA,0,NA,NA,0,0,0,0,NA,NA,1,0,0,0,5,8,0,0,5,NA,3,2,3,5,5,5,3,30,8,5,5,5,NA,5,NA,NA,NA,NA,2,8,1,NA,0,81,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36288","FR",NA,NA,NA,1,159110,7,4111,0.5481186,0.3519408,2.796742,1,NA,NA,2,4,NA,5,NA,NA,0,0,0,1,2,NA,3,6,3,3,2,5,3,3,6,NA,7,1,2,5,8,6,2,25,2,1,2,1,NA,5,NA,NA,NA,NA,1,11,0,0,1,47,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
"36289","FR",NA,NA,NA,1,159111,7,4112,0.5481186,0.7128095,2.796742,3,NA,NA,3,8,NA,2,NA,NA,0,0,0,1,3,NA,8,5,5,4,1,8,2,2,5,NA,1,4,4,2,2,2,0,10,9,5,2,4,NA,5,NA,NA,NA,NA,1,8,1,NA,1,63,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
"36290","FR",NA,NA,NA,1,159112,7,4114,1.096237,1.425619,2.796742,2,NA,NA,3,5,NA,5,NA,NA,0,0,0,1,2,NA,4,4,3,3,7,6,4,3,3,NA,8,3,3,4,3,3,5,10,8,5,5,4,NA,5,NA,NA,NA,NA,3,9,1,NA,1,67,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"36291","FR",NA,NA,NA,1,159113,7,4115,2.740593,1.28865,2.796742,1,NA,NA,3,4,NA,5,NA,NA,0,0,0,1,2,NA,3,7,6,6,7,9,5,6,6,NA,5,2,2,6,7,5,5,10,8,2,3,2,NA,5,NA,NA,NA,NA,2,16,0,NA,0,41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"36292","FR",NA,NA,NA,1,159114,7,4116,1.096237,1.195775,2.796742,0,NA,NA,4,NA,NA,1,NA,NA,0,0,0,0,NA,NA,5,5,5,5,5,7,5,5,5,NA,6,3,3,5,5,5,5,NA,5,4,2,2,NA,5,NA,NA,NA,NA,1,5,1,NA,0,86,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36293","FR",NA,NA,NA,1,159115,7,4120,0.5481186,0.2419597,2.796742,2,NA,NA,2,8,NA,6,NA,NA,0,0,0,0,NA,NA,6,5,3,3,5,8,3,3,4,NA,5,2,2,6,5,5,4,25,9,3,1,1,NA,5,NA,NA,NA,NA,1,14,0,NA,0,50,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36294","FR",NA,NA,NA,1,159116,7,4121,2.192474,1.118406,2.796742,2,NA,NA,3,4,NA,2,NA,NA,0,0,0,0,NA,NA,6,1,1,1,3,7,3,3,4,NA,3,2,2,3,4,4,5,25,6,4,2,3,NA,5,NA,NA,NA,NA,1,13,1,0,1,49,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36295","FR",NA,NA,NA,1,159117,7,4122,1.644356,0.7051707,2.796742,1,NA,NA,4,3,NA,1,NA,NA,0,0,0,1,3,NA,3,1,1,1,3,8,3,3,5,NA,2,2,2,7,7,5,4,20,8,2,2,3,NA,5,NA,NA,NA,NA,2,17,0,0,1,48,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"36296","FR",NA,NA,NA,1,159118,7,4127,2.505685,1.178194,2.796742,1,NA,NA,2,5,NA,5,NA,NA,0,0,0,0,NA,NA,5,6,4,4,4,9,4,2,7,NA,3,2,2,5,6,6,3,20,7,4,5,2,NA,5,NA,NA,NA,NA,2,16,0,NA,0,47,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36297","FR",NA,NA,NA,1,159119,7,4130,1.644356,1.022982,2.796742,1,NA,NA,3,4,NA,3,NA,NA,1,0,0,1,3,NA,2,7,4,5,6,9,4,3,8,NA,6,2,2,8,8,8,5,45,7,2,4,4,NA,5,NA,NA,NA,NA,2,9,1,NA,0,15,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"36298","FR",NA,NA,NA,1,159120,7,4131,1.644356,0.956172,2.796742,7,NA,NA,2,4,NA,9,NA,NA,1,0,1,1,2,NA,5,4,2,2,5,3,1,5,4,NA,1,2,3,5,5,5,8,35,5,3,3,3,NA,5,NA,NA,NA,NA,2,12,0,0,0,33,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"36299","FR",NA,NA,NA,1,159121,7,4133,2.192474,0.9678389,2.796742,1,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,5,NA,NA,NA,8,7,NA,7,NA,NA,4,4,NA,NA,5,NA,NA,8,3,4,5,NA,5,NA,NA,NA,NA,NA,14,0,NA,0,53,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36300","FR",NA,NA,NA,1,159122,7,4134,2.192474,1.848596,2.796742,4,NA,NA,2,5,NA,4,NA,NA,0,0,1,1,2,NA,5,7,5,5,8,10,5,3,6,NA,7,2,2,8,8,5,5,15,0,3,3,0,NA,5,NA,NA,NA,NA,2,17,1,0,1,33,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
"36301","FR",NA,NA,NA,1,159123,7,4135,0.5481186,0.3529093,2.796742,3,NA,NA,1,6,NA,4,NA,NA,1,0,0,1,2,NA,8,4,5,6,3,8,2,5,4,NA,4,4,4,3,4,3,3,15,8,4,5,5,NA,5,NA,NA,NA,NA,1,12,1,NA,1,78,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"36302","FR",NA,NA,NA,1,159124,7,4136,1.096237,0.9096309,2.796742,2,NA,NA,3,0,NA,0,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,5,0,5,2,NA,2,3,3,2,3,4,NA,10,8,3,3,4,NA,5,NA,NA,NA,NA,1,8,0,NA,0,81,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36303","FR",NA,NA,NA,1,159125,7,4137,1.096237,0.7517232,2.796742,2,NA,NA,3,0,NA,0,NA,NA,0,0,0,1,3,NA,7,1,0,0,3,1,0,0,1,NA,5,3,3,6,3,3,5,60,10,2,5,5,NA,5,NA,NA,NA,NA,1,16,0,0,0,55,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"36304","FR",NA,NA,NA,1,159126,7,4139,0.4872165,0.2485346,2.796742,2,NA,NA,4,3,NA,5,NA,NA,0,0,0,1,3,NA,2,5,5,5,8,1,2,3,1,NA,7,2,2,2,3,5,5,15,3,2,4,3,NA,5,NA,NA,NA,NA,2,7,1,NA,1,44,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"36305","FR",NA,NA,NA,1,159127,7,4140,0.4872165,0.3136972,2.796742,6,NA,NA,2,3,NA,4,NA,NA,0,0,0,NA,NA,NA,7,5,1,1,0,6,0,2,5,NA,3,2,2,1,1,3,0,30,10,2,5,4,NA,5,NA,NA,NA,NA,2,7,0,NA,1,64,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36306","FR",NA,NA,NA,1,159128,7,4145,1.644356,1.677511,2.796742,1,NA,NA,3,4,NA,1,NA,NA,0,0,1,0,NA,NA,6,3,4,5,7,9,3,2,7,NA,2,2,2,4,7,5,5,8,10,4,2,3,NA,5,NA,NA,NA,NA,1,15,0,NA,0,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36307","FR",NA,NA,NA,1,159129,7,4147,1.096237,1.595859,2.796742,3,NA,NA,2,9,NA,6,NA,NA,0,0,0,1,3,NA,5,5,3,5,5,0,1,2,1,NA,10,2,2,2,9,8,2,25,8,4,5,4,NA,5,NA,NA,NA,NA,2,12,1,0,0,58,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"36308","FR",NA,NA,NA,1,159130,7,4148,0.5481186,0.4521622,2.796742,0,NA,NA,4,3,NA,2,NA,NA,1,0,0,1,3,NA,4,5,6,6,5,7,5,5,6,NA,5,2,2,5,5,5,5,NA,7,2,2,1,NA,5,NA,NA,NA,NA,1,17,0,NA,0,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"36309","FR",NA,NA,NA,1,159131,7,4152,1.644356,1.237153,2.796742,2,NA,NA,2,6,NA,6,NA,NA,1,0,0,1,2,NA,6,8,6,5,7,6,4,3,5,NA,8,3,3,6,6,7,4,15,8,3,4,4,NA,5,NA,NA,NA,NA,2,16,0,NA,1,50,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA
"36310","FR",NA,NA,NA,1,159132,7,4154,2.192474,2.349131,2.796742,NA,NA,NA,4,0,NA,6,NA,NA,0,0,0,0,NA,NA,4,0,0,0,0,10,5,3,7,NA,6,2,2,5,7,5,6,50,6,1,2,2,NA,5,NA,NA,NA,NA,2,13,1,NA,1,16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36311","FR",NA,NA,NA,1,159133,7,4156,1.16932,2.237729,2.796742,2,NA,NA,3,5,NA,2,NA,NA,0,0,0,1,3,NA,5,0,0,0,0,5,2,1,1,NA,NA,2,4,3,4,4,5,40,6,5,4,4,NA,5,NA,NA,NA,NA,1,8,1,0,0,64,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"36312","FR",NA,NA,NA,1,159134,7,4157,1.75398,1.795351,2.796742,1,NA,NA,4,0,NA,0,NA,NA,0,0,0,1,2,NA,5,0,0,0,0,4,0,0,0,NA,1,4,4,0,0,0,5,NA,10,5,2,3,NA,5,NA,NA,NA,NA,1,14,0,NA,0,34,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"36313","FR",NA,NA,NA,1,159135,7,4158,1.096237,0.9378884,2.796742,NA,NA,NA,2,5,NA,5,NA,NA,1,0,0,1,3,NA,4,5,5,3,5,9,4,3,4,NA,5,1,2,5,9,5,5,NA,6,2,4,2,NA,5,NA,NA,NA,NA,1,16,0,NA,0,32,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
"36314","FR",NA,NA,NA,1,159136,7,4159,2.192474,1.383373,2.796742,2,NA,NA,2,0,NA,0,NA,NA,1,0,1,0,NA,NA,5,1,0,0,0,2,0,0,1,NA,0,2,2,8,8,9,2,5,5,1,0,0,NA,5,NA,NA,NA,NA,2,23,0,1,1,37,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"36315","FR",NA,NA,NA,1,159137,7,4161,1.096237,0.6916867,2.796742,4,NA,NA,2,0,NA,0,NA,NA,0,0,0,1,2,NA,2,2,0,0,0,3,1,3,5,NA,0,3,2,2,2,2,1,40,10,2,5,1,NA,5,NA,NA,NA,NA,1,13,1,NA,1,47,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
"36316","FR",NA,NA,NA,1,159138,7,4162,1.096237,1.338356,2.796742,3,NA,NA,2,3,NA,3,NA,NA,0,0,0,1,2,NA,6,6,4,3,5,5,3,3,5,NA,7,2,2,6,7,6,4,NA,6,3,3,1,NA,5,NA,NA,NA,NA,1,13,1,NA,0,72,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
